9.290598290598433, 0
-0.4053724053722632, 1
12.231990231990373, 2
9.473748473748616, 3
6.045177045177187, 4
91.40415140415155, 5
95.18070818070832, 6
117.73015873015888, 7
126.7594627594629, 8
134.3601953601955, 9
141.70451770451785, 10
148.16971916971931, 11
154.09279609279625, 12
159.89499389499403, 13
166.07814407814422, 14
170.18803418803432, 15
174.31990231990247, 16
178.63492063492077, 17
184.69719169719184, 18
187.3675213675215, 19
190.7741147741149, 20
194.41147741147756, 21
197.38217338217353, 22
203.78510378510393, 23
213.1623931623933, 24
217.13308913308927, 25
222.83272283272296, 26
226.2722832722834, 27
229.60927960927975, 28
232.27960927960942, 29
235.07814407814422, 30
237.58363858363873, 31
239.99023199023213, 32
242.63492063492077, 33
245.11843711843727, 34
247.09645909645923, 35
249.68620268620282, 36
252.2393162393164, 37
254.42612942612956, 38
256.58363858363873, 39
260.3894993894995, 40
262.1221001221003, 41
264.2356532356534, 42
266.9352869352871, 43
269.3638583638585, 44
273.7484737484739, 45
276.19536019536037, 46
278.6825396825398, 47
281.21001221001234, 48
715.0305250305252, 49
566.1733821733823, 50
647.2246642246644, 51
691.9572649572651, 52
739.2722832722834, 53
681.1477411477413, 54
694.9975579975581, 55
721.1697191697193, 56
620.5726495726498, 57
539.3492063492065, 58
517.0231990231991, 59
548.2173382173384, 60
537.9169719169721, 61
525.0598290598292, 62
582.4920634920636, 63
572.4224664224665, 64
623.0525030525032, 65
578.6678876678878, 66
514.1660561660564, 67
434.51770451770466, 68
332.9536019536021, 69
361.81440781440796, 70
353.31623931623943, 71
407.9609279609281, 72
292.7484737484739, 73
354.00854700854717, 74
362.52136752136767, 75
367.2356532356534, 76
338.1294261294263, 77
287.7887667887669, 78
319.47741147741164, 79
349.1294261294263, 80
333.44444444444457, 81
376.7851037851039, 82
363.89499389499406, 83
355.28693528693543, 84
334.836385836386, 85
242.90964590964606, 86
247.9792429792431, 87
227.21001221001237, 88
239.10012210012223, 89
249.83638583638597, 90
269.1294261294263, 91
258.07448107448124, 92
244.91330891330907, 93
335.62759462759476, 94
315.854700854701, 95
345.9829059829061, 96
297.6825396825398, 97
296.854700854701, 98
290.3601953601955, 99
250.70085470085485, 100
212.3638583638585, 101
229.12942612942626, 102
257.73015873015885, 103
259.58730158730174, 104
298.6349206349208, 105
287.92796092796107, 106
283.5433455433457, 107
319.71184371184387, 108
308.4920634920636, 109
316.39682539682553, 110
310.59096459096475, 111
366.22100122100136, 112
303.851037851038, 113
316.18803418803435, 114
283.4993894993896, 115
294.47741147741164, 116
296.89499389499406, 117
326.5799755799757, 118
337.3125763125765, 119
275.9462759462761, 120
273.869352869353, 121
325.2612942612944, 122
361.40415140415155, 123
342.31990231990244, 124
310.0525030525032, 125
313.3894993894995, 126
370.44078144078156, 127
386.73748473748486, 128
431.91330891330904, 129
424.2393162393164, 130
383.37118437118454, 131
379.1623931623933, 132
380.03785103785117, 133
337.9536019536021, 134
383.0525030525032, 135
444.73382173382186, 136
450.5470085470087, 137
483.0891330891332, 138
615.840048840049, 139
2004.2905982905984, 140
1956.0964590964593, 141
1924.0964590964593, 142
1894.7557997558, 143
1951.0048840048842, 144
1971.5433455433456, 145
1684.3821733821735, 146
1692.3858363858365, 147
1688.8070818070819, 148
1685.858363858364, 149
1682.686202686203, 150
1680.4224664224666, 151
1708.4407814407816, 152
1684.843711843712, 153
1116.949938949939, 154
612.4517704517706, 155
473.2832722832724, 156
328.4517704517706, 157
425.1733821733823, 158
661.6459096459098, 159
547.0671550671552, 160
562.836385836386, 161
588.3162393162395, 162
216.91330891330907, 163
158.6495726495728, 164
133.5689865689867, 165
86.88034188034202, 166
108.17704517704531, 167
153.74114774114787, 168
178.47008547008562, 169
192.51037851037864, 170
155.5726495726497, 171
41.12942612942627, 172
84.37851037851053, 173
64.89865689865704, 174
220.59829059829073, 175
161.60561660561675, 176
106.60195360195374, 177
120.78876678876694, 178
97.7594627594629, 179
93.68620268620283, 180
81.50305250305264, 181
92.28693528693543, 182
21.913308913309056, 183
42.9645909645911, 184
136.42246642246656, 185
41.77045177045191, 186
22.799755799755943, 187
33.063492063492205, 188
17.25030525030539, 189
20.93894993895008, 190
24.832722832722975, 191
66.85103785103799, 192
70.89865689865704, 193
39.62393162393177, 194
107.67155067155082, 195
55.18070818070832, 196
66.77045177045191, 197
58.19536019536034, 198
84.90964590964604, 199
104.32356532356546, 200
99.93528693528708, 201
49.5616605616607, 202
46.012210012210154, 203
202.67155067155082, 204
159.67521367521383, 205
161.08547008547023, 206
164.7374847374849, 207
164.99023199023213, 208
168.27960927960942, 209
174.21733821733835, 210
174.02686202686218, 211
173.858363858364, 212
173.99755799755815, 213
174.7704517704519, 214
175.03052503052518, 215
175.57997557997572, 216
177.62026862026877, 217
177.57631257631272, 218
177.60195360195374, 219
177.71184371184384, 220
177.7741147741149, 221
178.11477411477426, 222
179.11111111111126, 223
179.6568986568988, 224
183.08180708180723, 225
183.39316239316253, 226
183.19536019536034, 227
183.39682539682553, 228
183.27960927960942, 229
183.09645909645923, 230
183.20634920634936, 231
183.20634920634936, 232
183.1514041514043, 233
183.06349206349222, 234
183.17338217338232, 235
183.3492063492065, 236
183.48840048840063, 237
185.29426129426145, 238
187.93528693528708, 239
203.67521367521383, 240
203.78876678876694, 241
203.92429792429806, 242
203.80341880341894, 243
204.12942612942626, 244
204.18437118437132, 245
204.2356532356534, 246
204.24297924297937, 247
204.14041514041529, 248
204.1514041514043, 249
204.31990231990247, 250
207.6642246642248, 251
208.83272283272296, 252
208.79609279609295, 253
